dataset,formula_name,formula_label,site_branch,interaction_branch,source_stage,model_class,model_class_label,family,model_id,benchmark_id,model_display_label,threshold,reporting_note,false_positive_rate_year_1,false_positive_rate_year_2,false_positive_rate_year_3,false_positive_rate_year_4,false_positive_rate_year_5,false_positive_rate_year_6,false_positive_rate_year_7,false_positive_rate_year_8,false_positive_rate_year_9,false_positive_rate_year_10,false_positive_rate_lower_year_1,false_positive_rate_lower_year_2,false_positive_rate_lower_year_3,false_positive_rate_lower_year_4,false_positive_rate_lower_year_5,false_positive_rate_lower_year_6,false_positive_rate_lower_year_7,false_positive_rate_lower_year_8,false_positive_rate_lower_year_9,false_positive_rate_lower_year_10,false_positive_rate_upper_year_1,false_positive_rate_upper_year_2,false_positive_rate_upper_year_3,false_positive_rate_upper_year_4,false_positive_rate_upper_year_5,false_positive_rate_upper_year_6,false_positive_rate_upper_year_7,false_positive_rate_upper_year_8,false_positive_rate_upper_year_9,false_positive_rate_upper_year_10,false_positive_burden_year_1,false_positive_burden_year_2,false_positive_burden_year_3,false_positive_burden_year_4,false_positive_burden_year_5,false_positive_burden_year_6,false_positive_burden_year_7,false_positive_burden_year_8,false_positive_burden_year_9,false_positive_burden_year_10,false_positive_burden_lower_year_1,false_positive_burden_lower_year_2,false_positive_burden_lower_year_3,false_positive_burden_lower_year_4,false_positive_burden_lower_year_5,false_positive_burden_lower_year_6,false_positive_burden_lower_year_7,false_positive_burden_lower_year_8,false_positive_burden_lower_year_9,false_positive_burden_lower_year_10,false_positive_burden_upper_year_1,false_positive_burden_upper_year_2,false_positive_burden_upper_year_3,false_positive_burden_upper_year_4,false_positive_burden_upper_year_5,false_positive_burden_upper_year_6,false_positive_burden_upper_year_7,false_positive_burden_upper_year_8,false_positive_burden_upper_year_9,false_positive_burden_upper_year_10,false_positive_per_100_year_1,false_positive_per_100_year_2,false_positive_per_100_year_3,false_positive_per_100_year_4,false_positive_per_100_year_5,false_positive_per_100_year_6,false_positive_per_100_year_7,false_positive_per_100_year_8,false_positive_per_100_year_9,false_positive_per_100_year_10,ppv_year_1,ppv_year_2,ppv_year_3,ppv_year_4,ppv_year_5,ppv_year_6,ppv_year_7,ppv_year_8,ppv_year_9,ppv_year_10,tpr_year_1,tpr_year_2,tpr_year_3,tpr_year_4,tpr_year_5,tpr_year_6,tpr_year_7,tpr_year_8,tpr_year_9,tpr_year_10,net_benefit_year_1,net_benefit_year_2,net_benefit_year_3,net_benefit_year_4,net_benefit_year_5,net_benefit_year_6,net_benefit_year_7,net_benefit_year_8,net_benefit_year_9,net_benefit_year_10,net_benefit_lower_year_1,net_benefit_lower_year_2,net_benefit_lower_year_3,net_benefit_lower_year_4,net_benefit_lower_year_5,net_benefit_lower_year_6,net_benefit_lower_year_7,net_benefit_lower_year_8,net_benefit_lower_year_9,net_benefit_lower_year_10,net_benefit_upper_year_1,net_benefit_upper_year_2,net_benefit_upper_year_3,net_benefit_upper_year_4,net_benefit_upper_year_5,net_benefit_upper_year_6,net_benefit_upper_year_7,net_benefit_upper_year_8,net_benefit_upper_year_9,net_benefit_upper_year_10,support_label_year_1,support_label_year_2,support_label_year_3,support_label_year_4,support_label_year_5,support_label_year_6,support_label_year_7,support_label_year_8,support_label_year_9,support_label_year_10,reporting_status_year_1,reporting_status_year_2,reporting_status_year_3,reporting_status_year_4,reporting_status_year_5,reporting_status_year_6,reporting_status_year_7,reporting_status_year_8,reporting_status_year_9,reporting_status_year_10
SNU,interaction,Interaction,site_free,age_sex_interaction,Stage 7,frequentist_cure,Frequentist cure,other,cure_weibull,NA,Cure MLE: other,0.15,Stage 6 carry-forward was not joined in this refresh run.,0.00613496932515337,0.208955223880597,0.717948717948718,0.96,0.9375,0.933333333333333,0.909090909090909,0.916666666666667,0.666666666666667,1,0,0,0.158263915183643,0.310679611650485,0.422916666666667,0.486467181467181,0.470588235294118,0.473508771929825,0,NA,0.194873336540003,0.785441919191919,0.972984931834489,1,1,1,1,1,1,NA,0.00568846118568013,0.183548423184169,0.596595252246242,0.783794855916629,0.737746992716139,0.70059327740628,0.682396049421701,0.615652927044052,0.447747583304765,0.671621374957148,0,0,0.158263915183643,0.310679611650485,0.422916666666667,0.486467181467181,0.470588235294118,0.473508771929825,0,NA,0.194873336540003,0.785441919191919,0.972984931834489,1,1,1,1,1,1,NA,0.5688461185680129,18.3548423184169,59.6595252246242,78.3794855916629,73.7746992716139,70.05932774062799,68.23960494217009,61.565292704405195,44.7747583304765,67.1621374957148,0,0.133884633978502,0.162723586778092,0.184665146005329,0.219143063720333,0.2577928381371,0.262860287168418,0.343657920611467,0.418585772300847,0.324307325658414,0,0.233350589391354,0.685966149434573,0.967172600592862,0.971721147729289,0.97583707691993,0.97583707691993,0.981651145832858,0.981651145832858,0.981651145832858,-0.00100384609159061,-0.00401787260589704,0.0106659996816594,0.039204914304922,0.0768538571601634,0.119704866356032,0.122916141882723,0.21370861935609,0.243338974133611,0.203831834430249,-0.0122221028494892,-0.0191948720236099,-0.0124339924745835,-0.00446428449315694,0.0147130460243504,0.0403065030314686,0.0457549999377983,0.0683583093867945,0.0698096464950282,0.0657015953270267,0.0188375715305046,0.0533698133592939,0.0952111165707663,0.118376368677739,0.163793074450905,0.224936407505418,0.226557931834323,0.381640500202914,0.403039544542302,0.432739535865964,primary_supported,primary_supported,secondary,secondary,secondary,projection,projection,projection,projection,projection,reported,reported,reported,reported,reported,reported,reported,reported,reported,reported
SNU,interaction,Interaction,site_free,age_sex_interaction,Stage 7,frequentist_cure,Frequentist cure,other,nocure_coxph,NA,Cure MLE: other,0.15,Stage 6 carry-forward was not joined in this refresh run.,0,0.0895522388059701,0.709401709401709,0.82,0.9375,1,1,1,1,1,0,0,0.0782111274871039,0.126065756478128,0.243853265145555,0.428571428571429,0.437276785714286,0.615384615384615,0,NA,0.103706824723527,0.674303656869446,1,1,1,1,1,1,1,NA,0,0.0786636099360723,0.589492927814739,0.669491439428787,0.737746992716139,0.750635654363871,0.750635654363871,0.671621374957148,0.671621374957148,0.671621374957148,0,0,0.0782111274871039,0.126065756478128,0.243853265145555,0.428571428571429,0.437276785714286,0.615384615384615,0,NA,0.103706824723527,0.674303656869446,1,1,1,1,1,1,1,NA,0,7.86636099360723,58.94929278147391,66.94914394287869,73.7746992716139,75.06356543638711,75.06356543638711,67.1621374957148,67.1621374957148,67.1621374957148,NA,0.226074039880652,0.151077392308953,0.194428861708434,0.219143063720333,0.249364345636129,0.249364345636129,0.328378625042852,0.328378625042852,0.328378625042852,0,0.188985465763497,0.620656374698553,0.880348267342053,0.971721147729289,1,1,1,1,1,0,0.00909687049849208,8.8016773656395e-4,0.0434397573765003,0.0768538571601634,0.116899230160152,0.116899230160152,0.209857205932767,0.209857205932767,0.209857205932767,-0.00720611691153121,-0.0109926098147276,-0.013144034111946,-0.0094329965065888,0.0108660211388307,0.0442399581018678,0.0434425827320985,0.0716825345442693,0.0676654510329042,0.0623290400506426,0.0147005161939624,0.0463702703859868,0.0900786467203629,0.113592036373184,0.162570248309419,0.221438831254294,0.223474391046819,0.378077201523513,0.396910136791047,0.437795523701125,primary_supported,primary_supported,secondary,secondary,secondary,projection,projection,projection,projection,projection,reported,reported,reported,reported,reported,reported,reported,reported,reported,reported
SNU,interaction,Interaction,site_free,age_sex_interaction,Stage 7,frequentist_cure,Frequentist cure,other,nocure_exp,NA,Cure MLE: other,0.15,Stage 6 carry-forward was not joined in this refresh run.,0,0.0223880597014925,0.324786324786325,0.87,0.9375,1,1,1,1,1,0,0,0.00806290322580645,0.203472222222222,0.396687370600414,0.565086956521739,0.612858422939068,0.7,0.25,NA,0.0434988992845349,0.246461146647714,0.917479283811779,1,1,1,1,1,1,NA,0,0.0196659024840181,0.26988832839711,0.710314088174445,0.737746992716139,0.750635654363871,0.750635654363871,0.671621374957148,0.671621374957148,0.671621374957148,0,0,0.00806290322580645,0.203472222222222,0.396687370600414,0.565086956521739,0.612858422939068,0.7,0.25,NA,0.0434988992845349,0.246461146647714,0.917479283811779,1,1,1,1,1,1,NA,0,1.9665902484018098,26.988832839711,71.0314088174445,73.7746992716139,75.06356543638711,75.06356543638711,67.1621374957148,67.1621374957148,67.1621374957148,NA,0.475356595372374,0.178861861128061,0.194658416535096,0.219143063720333,0.249364345636129,0.249364345636129,0.328378625042852,0.328378625042852,0.328378625042852,0,0.146545484072058,0.347797827966819,0.935397361423132,0.971721147729289,1,1,1,1,1,0,0.0143479664600593,0.011160233634033,0.0463398579913393,0.0768538571601634,0.116899230160152,0.116899230160152,0.209857205932767,0.209857205932767,0.209857205932767,-0.00310593858521953,-0.00868804443195129,-0.0122834212497591,-0.0115575635824026,0.00890003623678671,0.0422060381911686,0.0403463703473233,0.0759711836324916,0.0791702441833336,0.0745675779977804,0.0134485692535155,0.0433948185695753,0.08632336896595,0.117046856414561,0.163514335282443,0.221438831254294,0.221957728159467,0.378077201523513,0.399879223002623,0.437795523701125,primary_supported,primary_supported,secondary,secondary,secondary,projection,projection,projection,projection,projection,reported,reported,reported,reported,reported,reported,reported,reported,reported,reported
SNU,interaction,Interaction,site_free,age_sex_interaction,Stage 7,frequentist_cure,Frequentist cure,other,nocure_llogis,NA,Cure MLE: other,0.15,Stage 6 carry-forward was not joined in this refresh run.,0,0.141791044776119,0.658119658119658,0.96,0.984375,1,1,1,1,1,0,0,0.0964702517162471,0.241285421645613,0.396687370600414,0.526282894736842,0.590909090909091,0.647058823529412,0.135,NA,0.112590725806452,0.735660210712258,1,1,1,1,1,1,1,NA,0,0.124550715732115,0.546878981225722,0.783794855916629,0.774634342351946,0.750635654363871,0.750635654363871,0.671621374957148,0.671621374957148,0.671621374957148,0,0,0.0964702517162471,0.241285421645613,0.396687370600414,0.526282894736842,0.590909090909091,0.647058823529412,0.135,NA,0.112590725806452,0.735660210712258,1,1,1,1,1,1,1,NA,0,12.4550715732115,54.6878981225722,78.3794855916629,77.4634342351946,75.06356543638711,75.06356543638711,67.1621374957148,67.1621374957148,67.1621374957148,NA,0.155756642782783,0.152224177569999,0.184665146005329,0.215722349681774,0.249364345636129,0.249364345636129,0.328378625042852,0.328378625042852,0.328378625042852,0,0.188985465763497,0.580945085398348,0.967172600592862,1,1,1,1,1,1,0,9.99145946249346e-4,0.00168795450173921,0.039204914304922,0.0763696963740094,0.116899230160152,0.116899230160152,0.209857205932767,0.209857205932767,0.209857205932767,-0.00909226440850756,-0.0161601266001099,-0.0135337217039898,-0.00816055984205749,0.00898429200376316,0.0422031373651951,0.044296242646188,0.0756834117077539,0.0850084953871241,0.0735018736076773,0.0154121446562795,0.0514228964599154,0.090721930005823,0.111560978165249,0.16121175894286,0.221373399729465,0.221957728159467,0.378077201523513,0.39617599272742,0.437795523701125,primary_supported,primary_supported,secondary,secondary,secondary,projection,projection,projection,projection,projection,reported,reported,reported,reported,reported,reported,reported,reported,reported,reported
SNU,interaction,Interaction,site_free,age_sex_interaction,Stage 7,frequentist_cure,Frequentist cure,other,nocure_lnorm,NA,Cure MLE: other,0.15,Stage 6 carry-forward was not joined in this refresh run.,0,0.171641791044776,0.811965811965812,0.96,0.984375,1,1,1,1,1,0,0,0.118396464646465,0.25670871559633,0.420199275362319,0.548313782991202,0.588003095975232,0.625,0.25,NA,0.173354838709677,0.861808787935208,1,1,1,1,1,1,1,NA,0,0.150771919044139,0.674720820992774,0.783794855916629,0.774634342351946,0.750635654363871,0.750635654363871,0.671621374957148,0.671621374957148,0.671621374957148,0,0,0.118396464646465,0.25670871559633,0.420199275362319,0.548313782991202,0.588003095975232,0.625,0.25,NA,0.173354838709677,0.861808787935208,1,1,1,1,1,1,1,NA,0,15.077191904413901,67.4720820992774,78.3794855916629,77.4634342351946,75.06356543638711,75.06356543638711,67.1621374957148,67.1621374957148,67.1621374957148,NA,0.159924170972127,0.172307089280867,0.184665146005329,0.215722349681774,0.249364345636129,0.249364345636129,0.328378625042852,0.328378625042852,0.328378625042852,0,0.236058331797351,0.83099663154048,0.967172600592862,1,1,1,1,1,1,0,0.00209544991715564,0.0213933529589582,0.039204914304922,0.0763696963740094,0.116899230160152,0.116899230160152,0.209857205932767,0.209857205932767,0.209857205932767,-0.0127098927289134,-0.020624153857918,-0.0173775786739819,-0.00741004183607425,0.00890266601794371,0.0415139693672002,0.0426006635500687,0.076085659340578,0.0827037751431397,0.0735018736076773,0.0160111261582548,0.0502974563075518,0.0902915793061152,0.11255007841308,0.161028880328565,0.220759435532473,0.221377207821903,0.37823508193998,0.395680517898231,0.437795523701125,primary_supported,primary_supported,secondary,secondary,secondary,projection,projection,projection,projection,projection,reported,reported,reported,reported,reported,reported,reported,reported,reported,reported
SNU,interaction,Interaction,site_free,age_sex_interaction,Stage 7,frequentist_cure,Frequentist cure,other,nocure_weibull,NA,Cure MLE: other,0.15,Stage 6 carry-forward was not joined in this refresh run.,0,0.134328358208955,0.547008547008547,0.95,0.9375,1,1,1,1,1,0,0,0.0872376916868442,0.231276968716289,0.382317927170868,0.515725806451613,0.565217391304348,0.625,0,NA,0.107594936708861,0.697005772005772,0.983511904761904,1,1,1,1,1,1,NA,0,0.117995414904108,0.454548763616185,0.775630326167497,0.737746992716139,0.750635654363871,0.750635654363871,0.671621374957148,0.671621374957148,0.671621374957148,0,0,0.0872376916868442,0.231276968716289,0.382317927170868,0.515725806451613,0.565217391304348,0.625,0,NA,0.107594936708861,0.697005772005772,0.983511904761904,1,1,1,1,1,1,NA,0,11.7995414904108,45.4548763616185,77.56303261674971,73.7746992716139,75.06356543638711,75.06356543638711,67.1621374957148,67.1621374957148,67.1621374957148,NA,0.162999332448603,0.139866734934049,0.186246954688746,0.219143063720333,0.249364345636129,0.249364345636129,0.328378625042852,0.328378625042852,0.328378625042852,0,0.188985465763497,0.4372908741486,0.967172600592862,0.971721147729289,1,1,1,1,1,0,0.00215596373942687,-0.00630006766761963,0.0406457136724157,0.0768538571601634,0.116899230160152,0.116899230160152,0.209857205932767,0.209857205932767,0.209857205932767,-0.0089627584941978,-0.0159210421464171,-0.014377906698231,-0.00953878084356189,0.00932023979868786,0.0440749563362572,0.0442717429235193,0.0735018736076773,0.0844045734485726,0.0735018736076773,0.0147121688530015,0.0470202018916632,0.0884285507516588,0.114842653401165,0.162570248309419,0.221438831254294,0.2220192184282,0.378077201523513,0.39617599272742,0.436490449458942,primary_supported,primary_supported,secondary,secondary,secondary,projection,projection,projection,projection,projection,reported,reported,reported,reported,reported,reported,reported,reported,reported,reported
SNU,interaction,Interaction,site_free,no_age_sex_interaction,Stage 8,bayesian_cure,Bayesian cure,other,SNU-L1-E,NA,Bayesian cure: other,0.15,Primary-supported horizon.; stage6_single_cohort:equivocal,0.0105828220858896,0.146735074626865,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.104754601226994,0.44776119402985,NA,NA,NA,NA,NA,NA,NA,NA,0.00981287918731432,0.12890249185287,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.0971332823903718,0.393345175393372,NA,NA,NA,NA,NA,NA,NA,NA,0.981287918731432,12.890249185287,NA,NA,NA,NA,NA,NA,NA,NA,0.0808319088457237,0.184359203431777,NA,NA,NA,NA,NA,NA,NA,NA,0.0107591722881135,0.200811366865855,NA,NA,NA,NA,NA,NA,NA,NA,-9.48911476937785e-4,0.00165692778705775,NA,NA,NA,NA,NA,NA,NA,NA,-0.0117369740602084,-0.0144286091488091,NA,NA,NA,NA,NA,NA,NA,NA,0.00260796897684418,0.0157272127939536,NA,NA,NA,NA,NA,NA,NA,NA,primary_supported,primary_supported,NA,NA,NA,NA,NA,NA,NA,NA,reported,reported,NA,NA,NA,NA,NA,NA,NA,NA
SNU,interaction,Interaction,site_free,no_age_sex_interaction,Stage 8,bayesian_cure,Bayesian cure,other,SNU-L1-LL,NA,Bayesian cure: other,0.15,Primary-supported horizon.; stage6_single_cohort:equivocal,0.0260276073619633,0.263880597014925,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.166257668711657,0.77686567164179,NA,NA,NA,NA,NA,NA,NA,NA,0.0241339941751774,0.23181142336516,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.154161754189111,0.6824538793075,NA,NA,NA,NA,NA,NA,NA,NA,2.41339941751774,23.181142336516,NA,NA,NA,NA,NA,NA,NA,NA,0.0845758810569042,0.155454976553773,NA,NA,NA,NA,NA,NA,NA,NA,0.0298581880568533,0.319198610329419,NA,NA,NA,NA,NA,NA,NA,NA,-0.00208663679959374,-0.00211597576076463,NA,NA,NA,NA,NA,NA,NA,NA,-0.017469533196689,-0.0323539558114443,NA,NA,NA,NA,NA,NA,NA,NA,0.00260796897684418,0.0143602621028869,NA,NA,NA,NA,NA,NA,NA,NA,primary_supported,primary_supported,NA,NA,NA,NA,NA,NA,NA,NA,reported,reported,NA,NA,NA,NA,NA,NA,NA,NA
SNU,interaction,Interaction,site_free,no_age_sex_interaction,Stage 8,bayesian_cure,Bayesian cure,other,SNU-L1-LN,NA,Bayesian cure: other,0.15,Primary-supported horizon.; stage6_single_cohort:equivocal,0.0321472392638038,0.302891791044776,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.233588957055215,0.850932835820895,NA,NA,NA,NA,NA,NA,NA,NA,0.0298083982269722,0.266081621771308,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.216594420322894,0.747519727070488,NA,NA,NA,NA,NA,NA,NA,NA,2.98083982269722,26.6081621771308,NA,NA,NA,NA,NA,NA,NA,NA,0.0708712414273565,0.145271448815898,NA,NA,NA,NA,NA,NA,NA,NA,0.0320904300534669,0.348639143504649,NA,NA,NA,NA,NA,NA,NA,NA,-0.00292559763132151,-0.0045857760881248,NA,NA,NA,NA,NA,NA,NA,NA,-0.0222321449387639,-0.0364404589129968,NA,NA,NA,NA,NA,NA,NA,NA,0.00260796897684418,0.0131914148287785,NA,NA,NA,NA,NA,NA,NA,NA,primary_supported,primary_supported,NA,NA,NA,NA,NA,NA,NA,NA,reported,reported,NA,NA,NA,NA,NA,NA,NA,NA
SNU,interaction,Interaction,site_free,no_age_sex_interaction,Stage 8,bayesian_cure,Bayesian cure,other,SNU-L1-W,NA,Bayesian cure: other,0.15,Primary-supported horizon.; stage6_single_cohort:equivocal,0.0231595092024541,0.228899253731343,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.196779141104295,0.642537313432835,NA,NA,NA,NA,NA,NA,NA,NA,0.0214745616997748,0.201081331537553,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.182462666627888,0.564450326689488,NA,NA,NA,NA,NA,NA,NA,NA,2.14745616997748,20.1081331537553,NA,NA,NA,NA,NA,NA,NA,NA,0.0889991598123513,0.16031328140024,NA,NA,NA,NA,NA,NA,NA,NA,0.0253051129000838,0.282848547955871,NA,NA,NA,NA,NA,NA,NA,NA,-0.00194857972833516,-0.00111060904589753,NA,NA,NA,NA,NA,NA,NA,NA,-0.0184907670019847,-0.0253014717079165,NA,NA,NA,NA,NA,NA,NA,NA,0.00260796897684418,0.0137529032093879,NA,NA,NA,NA,NA,NA,NA,NA,primary_supported,primary_supported,NA,NA,NA,NA,NA,NA,NA,NA,reported,reported,NA,NA,NA,NA,NA,NA,NA,NA
SNU,interaction,Interaction,site_free,no_age_sex_interaction,Stage 8,bayesian_cure,Bayesian cure,other,SNU-L1-E,NA,Bayesian cure: other,0.15,Secondary-support horizon.; stage6_single_cohort:equivocal,NA,NA,0.449252136752137,0.716849999999999,0.8673046875,NA,NA,NA,NA,NA,NA,NA,0.0940170940170941,0.339999999999999,0.484375,NA,NA,NA,NA,NA,NA,NA,0.940384615384615,1,1,NA,NA,NA,NA,NA,NA,NA,0.373341674170413,0.58535818095223,0.684468107473562,NA,NA,NA,NA,NA,NA,NA,0.0781309567823932,0.277633788831357,0.38226386221106,NA,NA,NA,NA,NA,NA,NA,0.781487138180255,0.816569967151051,0.789189909080898,NA,NA,NA,NA,NA,NA,NA,37.3341674170413,58.535818095223,68.4468107473562,NA,NA,NA,NA,NA,NA,NA,0.175748687834748,0.183064360113814,0.209550457724359,NA,NA,NA,NA,NA,NA,NA,0.464019445552884,0.715578758929082,0.862763727077329,NA,NA,NA,NA,NA,NA,NA,0.0125218807118415,0.02796013273539,0.0610908101927175,NA,NA,NA,NA,NA,NA,NA,-0.00765568930084553,0.00238313012078765,0.0257378329276021,NA,NA,NA,NA,NA,NA,NA,0.0322753546272808,0.0441578424788945,0.0802455839020422,NA,NA,NA,NA,NA,NA,NA,secondary,secondary,secondary,NA,NA,NA,NA,NA,NA,NA,reported,reported,reported,NA,NA,NA,NA,NA
SNU,interaction,Interaction,site_free,no_age_sex_interaction,Stage 8,bayesian_cure,Bayesian cure,other,SNU-L1-LL,NA,Bayesian cure: other,0.15,Secondary-support horizon.; stage6_single_cohort:equivocal,NA,NA,0.586581196581196,0.796949999999999,0.908125,NA,NA,NA,NA,NA,NA,NA,0.162179487179487,0.369749999999999,0.531250000000001,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,0.487466142179604,0.650765435321029,0.71668308618409,NA,NA,NA,NA,NA,NA,NA,0.134775900449628,0.3019267453541,0.419257139199227,NA,NA,NA,NA,NA,NA,NA,0.831029267594546,0.816569967151051,0.789189909080898,NA,NA,NA,NA,NA,NA,NA,48.7466142179604,65.076543532103,71.668308618409,NA,NA,NA,NA,NA,NA,NA,0.172258774253061,0.183578920727143,0.209745401560431,NA,NA,NA,NA,NA,NA,NA,0.596604331310702,0.797288274744981,0.904210625898773,NA,NA,NA,NA,NA,NA,NA,0.0147852339626115,0.0314056552522546,0.0641432384585466,NA,NA,NA,NA,NA,NA,NA,-0.00790885688334373,0.00813803601989653,0.0279139080445531,NA,NA,NA,NA,NA,NA,NA,0.0335354834450409,0.0456969850510539,0.0765922390217215,NA,NA,NA,NA,NA,NA,NA,secondary,secondary,secondary,NA,NA,NA,NA,NA,NA,NA,reported,reported,reported,NA,NA,NA,NA,NA
SNU,interaction,Interaction,site_free,no_age_sex_interaction,Stage 8,bayesian_cure,Bayesian cure,other,SNU-L1-LN,NA,Bayesian cure: other,0.15,Secondary-support horizon.; stage6_single_cohort:equivocal,NA,NA,0.629294871794872,0.816524999999999,0.9073046875,NA,NA,NA,NA,NA,NA,NA,0.111111111111111,0.329749999999999,0.484375,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,0.522962456408696,0.666749792428011,0.716035703836797,NA,NA,NA,NA,NA,NA,NA,0.0923365852882829,0.269263946668058,0.38226386221106,NA,NA,NA,NA,NA,NA,NA,0.831029267594546,0.816569967151051,0.789189909080898,NA,NA,NA,NA,NA,NA,NA,52.2962456408696,66.6749792428011,71.6035703836798,NA,NA,NA,NA,NA,NA,NA,0.172801159813881,0.182437649207272,0.208858159991578,NA,NA,NA,NA,NA,NA,NA,0.634971992616435,0.812726666158638,0.898291986649103,NA,NA,NA,NA,NA,NA,NA,0.0150041903419328,0.0314167509951644,0.0630097735238462,NA,NA,NA,NA,NA,NA,NA,-0.00665192105133559,0.00670614759394027,0.0278595061666293,NA,NA,NA,NA,NA,NA,NA,0.0347925896236323,0.0465169376880372,0.0758934336681402,NA,NA,NA,NA,NA,NA,NA,secondary,secondary,secondary,NA,NA,NA,NA,NA,NA,NA,reported,reported,reported,NA,NA,NA,NA,NA
SNU,interaction,Interaction,site_free,no_age_sex_interaction,Stage 8,bayesian_cure,Bayesian cure,other,SNU-L1-W,NA,Bayesian cure: other,0.15,Secondary-support horizon.; stage6_single_cohort:equivocal,NA,NA,0.55724358974359,0.778874999999999,0.8971484375,NA,NA,NA,NA,NA,NA,NA,0.076923076923077,0.329999999999999,0.593750000000001,NA,NA,NA,NA,NA,NA,NA,0.999999999999999,1,1,NA,NA,NA,NA,NA,NA,NA,0.463085732256371,0.636005933164774,0.708020493822695,NA,NA,NA,NA,NA,NA,NA,0.0639253282765035,0.269468089159846,0.468581508516783,NA,NA,NA,NA,NA,NA,NA,0.831029267594545,0.816569967151051,0.789189909080898,NA,NA,NA,NA,NA,NA,NA,46.3085732256371,63.6005933164774,70.8020493822695,NA,NA,NA,NA,NA,NA,NA,0.171635100112896,0.182484768419444,0.210243861680552,NA,NA,NA,NA,NA,NA,NA,0.563902288864608,0.777261454405571,0.895589266509111,NA,NA,NA,NA,NA,NA,NA,0.0135619711799112,0.0303367529671109,0.0638544616714237,NA,NA,NA,NA,NA,NA,NA,-0.0121122635882563,0.00593753299716792,0.0297417579761616,NA,NA,NA,NA,NA,NA,NA,0.0335668193902745,0.0457174838669787,0.0770966128813567,NA,NA,NA,NA,NA,NA,NA,secondary,secondary,secondary,NA,NA,NA,NA,NA,NA,NA,reported,reported,reported,NA,NA,NA,NA,NA
SNU,interaction,Interaction,site_free,no_age_sex_interaction,Stage 8,bayesian_cure,Bayesian cure,other,SNU-L1-E,NA,Bayesian cure: other,0.15,Projection horizon. Threshold-based classification is reported for completeness and should not be prioritized in main interpretation.; stage6_single_cohort:equivocal,NA,NA,NA,NA,NA,0.93275,0.960227272727273,0.959166666666667,0.995833333333333,1,NA,NA,NA,NA,NA,0.6,0.726136363636364,0.583333333333333,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,0.702166003985994,0.722850653454064,0.646046739738368,0.670743574272241,0.673550032741999,NA,NA,NA,NA,NA,0.451674727838753,0.546629074032127,0.392904185766166,0.673550032741999,0.673550032741999,NA,NA,NA,NA,NA,0.752791213064588,0.752791213064588,0.673550032742,0.673550032741999,0.673550032741999,NA,NA,NA,NA,NA,70.2166003985994,72.2850653454064,64.6046739738368,67.0743574272241,67.3550032742,NA,NA,NA,NA,NA,0.24721956601793,0.24655221983239,0.331126028686298,0.323402678453895,0.322766025921503,NA,NA,NA,NA,NA,0.932907207012647,0.9580155087898,0.973774020265633,0.982259859739951,0.984538933240569,NA,NA,NA,NA,NA,0.106711211206666,0.109267971771933,0.203880248843284,0.202292185944089,0.202540932036728,NA,NA,NA,NA,NA,0.0616890664145564,0.0808238761795899,0.188172118013697,0.143867226529217,0.143867226529217,NA,NA,NA,NA,NA,0.121224545785104,0.120411888797962,0.211461596084052,0.207588196774118,0.207588196774118,NA,NA,NA,NA,NA,projection,projection,projection,projection,projection,NA,NA,NA,NA,NA,reported_with_projection_caution,reported_with_projection_caution,reported_with_projection_caution,reported_with_projection_caution,reported_with_projection_caution
