dataset,subgroup_kind,subgroup_value,group_id,panel_label,analysis_structure,summary_view,horizon_year,interpretation_tier,interpretation_note,support_tier_standard,support_display_group,support_display_label,n_total,instability_marker,total_eligible_n,eligible_site_count,dominant_site,dominant_site_n,dominant_site_fraction,site_dominance_status,site_dominance_note,site_dominance_warning_flag,site_dominance_warning_note,completeness_plot_status,completeness_plot_note,completeness_plot_alpha,completeness_plot_masked,percentage_method_plot,CCI_plot,SPT_plot,preferred_for_reporting,reporting_priority,reporting_preference_note,metric_name,metric_value,metric_scope
PNU,overall,Overall,PNU__overall__Overall,PNU | Overall,single_site,remission_sensitive,1,primary-supported,Common comparison horizon retained for cross-model comparability.,primary_supported,primary_supported,Primary supported,54,stable_enough,NA,NA,NA,NA,NA,not_applicable,Not applicable outside merged overall/sex completeness summaries.,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,stable,Displayed without masking.,1,FALSE,0.8297872340425532,0.8854216784658735,0.9028936752734208,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,CCI,0.8854216784658735,horizon_level
SNU,overall,Overall,SNU__overall__Overall,SNU | Overall,single_site,transition_only,4,secondary,Common comparison horizon retained for cross-model comparability.,secondary,secondary_or_sensitivity,Secondary / sensitivity,208,stable_enough,NA,NA,NA,NA,NA,not_applicable,Not applicable outside merged overall/sex completeness summaries.,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,stable,Displayed without masking.,1,FALSE,0.7962962962962963,0.836009828751456,0.8530897998157863,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,cumulative_censoring_n,77,horizon_level
SNU,overall,Overall,SNU__overall__Overall,SNU | Overall,single_site,transition_only,4,secondary,Common comparison horizon retained for cross-model comparability.,secondary,secondary_or_sensitivity,Secondary / sensitivity,208,stable_enough,NA,NA,NA,NA,NA,not_applicable,Not applicable outside merged overall/sex completeness summaries.,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,stable,Displayed without masking.,1,FALSE,0.7962962962962963,0.836009828751456,0.8530897998157863,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,cumulative_censoring_prop,0.3701923076923077,horizon_level
SNU,overall,Overall,SNU__overall__Overall,SNU | Overall,single_site,transition_only,4,secondary,Common comparison horizon retained for cross-model comparability.,secondary,secondary_or_sensitivity,Secondary / sensitivity,208,stable_enough,NA,NA,NA,NA,NA,not_applicable,Not applicable outside merged overall/sex completeness summaries.,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,stable,Displayed without masking.,1,FALSE,0.7962962962962963,0.836009828751456,0.8530897998157863,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,cumulative_eventlike_n,31,horizon_level
SNU,overall,Overall,SNU__overall__Overall,SNU | Overall,single_site,transition_only,4,secondary,Common comparison horizon retained for cross-model comparability.,secondary,secondary_or_sensitivity,Secondary / sensitivity,208,stable_enough,NA,NA,NA,NA,NA,not_applicable,Not applicable outside merged overall/sex completeness summaries.,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,stable,Displayed without masking.,1,FALSE,0.7962962962962963,0.836009828751456,0.8530897998157863,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,cumulative_eventlike_prop,0.14903846153846154,horizon_level
SNU,overall,Overall,SNU__overall__Overall,SNU | Overall,single_site,transition_only,4,secondary,Common comparison horizon retained for cross-model comparability.,secondary,secondary_or_sensitivity,Secondary / sensitivity,208,stable_enough,NA,NA,NA,NA,NA,not_applicable,Not applicable outside merged overall/sex completeness summaries.,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,stable,Displayed without masking.,1,FALSE,0.7962962962962963,0.836009828751456,0.8530897998157863,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,cumulative_remission_n,0,horizon_level
SNU,overall,Overall,SNU__overall__Overall,SNU | Overall,single_site,transition_only,4,secondary,Common comparison horizon retained for cross-model comparability.,secondary,secondary_or_sensitivity,Secondary / sensitivity,208,stable_enough,NA,NA,NA,NA,NA,not_applicable,Not applicable outside merged overall/sex completeness summaries.,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,stable,Displayed without masking.,1,FALSE,0.7962962962962963,0.836009828751456,0.8530897998157863,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,cumulative_remission_prop,0,horizon_level
SNU,overall,Overall,SNU__overall__Overall,SNU | Overall,single_site,transition_only,4,secondary,Common comparison horizon retained for cross-model comparability.,secondary,secondary_or_sensitivity,Secondary / sensitivity,208,stable_enough,NA,NA,NA,NA,NA,not_applicable,Not applicable outside merged overall/sex completeness summaries.,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,stable,Displayed without masking.,1,FALSE,0.7962962962962963,0.836009828751456,0.8530897998157863,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,cumulative_right_censoring_n,77,horizon_level
SNU,overall,Overall,SNU__overall__Overall,SNU | Overall,single_site,transition_only,4,secondary,Common comparison horizon retained for cross-model comparability.,secondary,secondary_or_sensitivity,Secondary / sensitivity,208,stable_enough,NA,NA,NA,NA,NA,not_applicable,Not applicable outside merged overall/sex completeness summaries.,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,stable,Displayed without masking.,1,FALSE,0.7962962962962963,0.836009828751456,0.8530897998157863,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,cumulative_right_censoring_prop,0.3701923076923077,horizon_level
SNU,overall,Overall,SNU__overall__Overall,SNU | Overall,single_site,transition_only,4,secondary,Common comparison horizon retained for cross-model comparability.,secondary,secondary_or_sensitivity,Secondary / sensitivity,208,stable_enough,NA,NA,NA,NA,NA,not_applicable,Not applicable outside merged overall/sex completeness summaries.,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,stable,Displayed without masking.,1,FALSE,0.7962962962962963,0.836009828751456,0.8530897998157863,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,cumulative_transition_n,31,horizon_level
SNU,overall,Overall,SNU__overall__Overall,SNU | Overall,single_site,transition_only,4,secondary,Common comparison horizon retained for cross-model comparability.,secondary,secondary_or_sensitivity,Secondary / sensitivity,208,stable_enough,NA,NA,NA,NA,NA,not_applicable,Not applicable outside merged overall/sex completeness summaries.,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,stable,Displayed without masking.,1,FALSE,0.7962962962962963,0.836009828751456,0.8530897998157863,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,cumulative_transition_prop,0.14903846153846154,horizon_level
SNU,overall,Overall,SNU__overall__Overall,SNU | Overall,single_site,transition_only,4,secondary,Common comparison horizon retained for cross-model comparability.,secondary,secondary_or_sensitivity,Secondary / sensitivity,208,stable_enough,NA,NA,NA,NA,NA,not_applicable,Not applicable outside merged overall/sex completeness summaries.,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,stable,Displayed without masking.,1,FALSE,0.7962962962962963,0.836009828751456,0.8530897998157863,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,eligibility_fraction,0.7788461538461539,horizon_level
SNU,overall,Overall,SNU__overall__Overall,SNU | Overall,single_site,transition_only,4,secondary,Common comparison horizon retained for cross-model comparability.,secondary,secondary_or_sensitivity,Secondary / sensitivity,208,stable_enough,NA,NA,NA,NA,NA,not_applicable,Not applicable outside merged overall/sex completeness summaries.,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,stable,Displayed without masking.,1,FALSE,0.7962962962962963,0.836009828751456,0.8530897998157863,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,eligible_n,162,horizon_level
SNU,overall,Overall,SNU__overall__Overall,SNU | Overall,single_site,transition_only,4,secondary,Common comparison horizon retained for cross-model comparability.,secondary,secondary_or_sensitivity,Secondary / sensitivity,208,stable_enough,NA,NA,NA,NA,NA,not_applicable,Not applicable outside merged overall/sex completeness summaries.,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,stable,Displayed without masking.,1,FALSE,0.7962962962962963,0.836009828751456,0.8530897998157863,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,observed_person_time_year,485.3114305270362,horizon_level
SNU,overall,Overall,SNU__overall__Overall,SNU | Overall,single_site,transition_only,4,secondary,Common comparison horizon retained for cross-model comparability.,secondary,secondary_or_sensitivity,Secondary / sensitivity,208,stable_enough,NA,NA,NA,NA,NA,not_applicable,Not applicable outside merged overall/sex completeness summaries.,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,stable,Displayed without masking.,1,FALSE,0.7962962962962963,0.836009828751456,0.8530897998157863,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,percentage_method,0.7962962962962963,horizon_level
SNU,overall,Overall,SNU__overall__Overall,SNU | Overall,single_site,transition_only,4,secondary,Common comparison horizon retained for cross-model comparability.,secondary,secondary_or_sensitivity,Secondary / sensitivity,208,stable_enough,NA,NA,NA,NA,NA,not_applicable,Not applicable outside merged overall/sex completeness summaries.,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,stable,Displayed without masking.,1,FALSE,0.7962962962962963,0.836009828751456,0.8530897998157863,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,risk_set_fraction,0.4951923076923077,horizon_level
SNU,overall,Overall,SNU__overall__Overall,SNU | Overall,single_site,transition_only,4,secondary,Common comparison horizon retained for cross-model comparability.,secondary,secondary_or_sensitivity,Secondary / sensitivity,208,stable_enough,NA,NA,NA,NA,NA,not_applicable,Not applicable outside merged overall/sex completeness summaries.,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,stable,Displayed without masking.,1,FALSE,0.7962962962962963,0.836009828751456,0.8530897998157863,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,risk_set_n,103,horizon_level
SNU,overall,Overall,SNU__overall__Overall,SNU | Overall,single_site,transition_only,5,secondary,Common comparison horizon retained for cross-model comparability.,secondary,secondary_or_sensitivity,Secondary / sensitivity,208,stable_enough,NA,NA,NA,NA,NA,not_applicable,Not applicable outside merged overall/sex completeness summaries.,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,stable,Displayed without masking.,1,FALSE,0.636986301369863,0.7921489737195887,0.8192296512990724,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,CCI,0.7921489737195887,horizon_level
SNU,overall,Overall,SNU__overall__Overall,SNU | Overall,single_site,transition_only,5,secondary,Common comparison horizon retained for cross-model comparability.,secondary,secondary_or_sensitivity,Secondary / sensitivity,208,stable_enough,NA,NA,NA,NA,NA,not_applicable,Not applicable outside merged overall/sex completeness summaries.,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,stable,Displayed without masking.,1,FALSE,0.636986301369863,0.7921489737195887,0.8192296512990724,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,SPT,0.8192296512990724,horizon_level
SNU,overall,Overall,SNU__overall__Overall,SNU | Overall,single_site,transition_only,5,secondary,Common comparison horizon retained for cross-model comparability.,secondary,secondary_or_sensitivity,Secondary / sensitivity,208,stable_enough,NA,NA,NA,NA,NA,not_applicable,Not applicable outside merged overall/sex completeness summaries.,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,stable,Displayed without masking.,1,FALSE,0.636986301369863,0.7921489737195887,0.8192296512990724,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,cumulative_censoring_n,110,horizon_level
SNU,overall,Overall,SNU__overall__Overall,SNU | Overall,single_site,transition_only,5,secondary,Common comparison horizon retained for cross-model comparability.,secondary,secondary_or_sensitivity,Secondary / sensitivity,208,stable_enough,NA,NA,NA,NA,NA,not_applicable,Not applicable outside merged overall/sex completeness summaries.,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,stable,Displayed without masking.,1,FALSE,0.636986301369863,0.7921489737195887,0.8192296512990724,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,cumulative_censoring_prop,0.5288461538461539,horizon_level
